"Data collected and analyzed for the article, ""Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ,"" by Zach Coble and Jojo Karlin. Available under a Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0) license; https://creativecommons.org/licenses/by-nc/4.0/.",,,,,,,,
,,,,,,,,
article_URL,article_pubDate,article_authorLN,article_authorFN,article_title,article_publication,link_citation,link_URL,link_status
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Kirchner 2016 Kirchner Surya Mattu, J.L.L.J.A., 2016. Machine Bias: There’s Software Used Across the Country to Predict Future Criminals. And it’s Biased Against Blacks. ProPublica. Available at: https://www.propublica.org/article/machine-bias-risk-assessments-in-criminal-sentencing [Accessed September 12, 2016].",https://www.propublica.org/article/machine-bias-risk-assessments-in-criminal-sentencing,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Maycotte 2014 Maycotte, H.O., 2014. Data Literacy -- What It Is And Why None of Us Have It. Forbes. Available at: http://www.forbes.com/sites/homaycotte/2014/10/28/data-literacy-what-it-is-and-why-none-of-us-have-it/ [Accessed May 14, 2015].",http://www.forbes.com/sites/homaycotte/2014/10/28/data-literacy-what-it-is-and-why-none-of-us-have-it/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"McCandless 2010 McCandless, D., The beauty of data visualization | TED Talk | TED.com. 2010. Available at: http://www.ted.com/talks/david_mccandless_the_beauty_of_data_visualization.",http://www.ted.com/talks/david_mccandless_the_beauty_of_data_visualization,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Naylor 2016 Naylor, B., 2016. Data Brokers: Companies Are Buying, Sharing Your Online Info. What You Can You Do About It? All Tech Considered : NPR. Available at: http://www.npr.org/sections/alltechconsidered/2016/07/11/485571291/firms-are-buying-sharing-your-online-info-what-can-you-do-about-it.",http://www.npr.org/sections/alltechconsidered/2016/07/11/485571291/firms-are-buying-sharing-your-online-info-what-can-you-do-about-it,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Neuhauser 2015 Neuhauser, A., 2015. 2015 STEM Index Shows Gender, Racial Gaps Widen. US News & World Report. Available at: https://www.usnews.com/news/stem-index/articles/2015/06/29/gender-racial-gaps-widen-in-stem-fields.",https://www.usnews.com/news/stem-index/articles/2015/06/29/gender-racial-gaps-widen-in-stem-fields,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"O’Hear 2016 O’Hear, B., 2016. Paper Prototyping. Medium.com. Available at: https://blog.revelate.de/paper-prototyping-d53fafc71b78#.21ek6q4uh.",https://blog.revelate.de/paper-prototyping-d53fafc71b78#.21ek6q4uh,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Patil 2012 Patil, T.H.D.J., 2012. Data Scientist: The Sexiest Job of the 21st Century. Available at: https://hbr.org/2012/10/data-scientist-the-sexiest-job-of-the-21st-century [Accessed May 14, 2015].",https://hbr.org/2012/10/data-scientist-the-sexiest-job-of-the-21st-century,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Perovich Perovich, L., 2014. Laura {Perovich}. Big Bar Chart in Laura Perovich’s Portfolio. Available at: http://www.lauraperovich.com/projects/bigbarchart.html [Accessed July 28, 2016]",http://www.lauraperovich.com/projects/bigbarchart.html,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Porter et al. 2013 Porter, L. et al., 2013. Success in Introductory Programming: What Works? Communications of the ACM, 56(8), pp. 25–28. Available at: https://proxy.tamuc.edu:2048/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=bth&AN=89594060&site=eds-live.",https://proxy.tamuc.edu:2048/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=bth&AN=89594060&site=eds-live,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Resnick and Silverman 2005 Resnick, M. & Silverman, B., 2005. Some Reflections on Designing Construction Kits for Kids. Proceeding of the 2005 conference on Interaction design and children (IDC ’05), pp. 117–122. Available at: http://dl.acm.org/citation.cfm?id=1109540.1109556.",http://dl.acm.org/citation.cfm?id=1109540.1109556,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Sandvig et al. 2014 Sandvig, C. et al., 2014. Auditing algorithms: Research methods for detecting discrimination on internet platforms. Data and Discrimination: Converting Critical Concerns into Productive Inquiry. Available at: https://pdfs.semanticscholar.org/b722/7cbd34766655dea10d0437ab10df3a127396.pdf [Accessed September 12, 2016].",https://pdfs.semanticscholar.org/b722/7cbd34766655dea10d0437ab10df3a127396.pdf,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Shah 2011 Shah, M., 2011. A Blurry Vision: Reconsidering the Failure of the One Laptop Per Child Initiative. WR 150, no. 3. Available at: http://www.bu.edu/writingprogram/journal/past-issues/issue-3/shah/",http://www.bu.edu/writingprogram/journal/past-issues/issue-3/shah/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Slater and Garcia 2016 Slater, D. & Garcia, M., 2016. The Methodologies of Data Literacy. School Of Data Blog. Available at: http://schoolofdata.org/2016/01/14/research-results-part-2-the-methodologies-of-data-literacy/.",http://schoolofdata.org/2016/01/14/research-results-part-2-the-methodologies-of-data-literacy/,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Thomas 2000 Thomas, J.W., 2000. A Review of Research on Project-Based Learning. The Autodesk Foundation, pp. 1–45. Available at: http://www.bobpearlman.org/BestPractices/PBL_Research.pdf.",http://www.bobpearlman.org/BestPractices/PBL_Research.pdf,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Tygel and Kirsch 2015 Tygel, A. & Kirsch, R., 2015. Contributions of Paulo Freire for a critical data literacy. Proceedings of Web Science 2015 Workshop on Data Literacy. Available at: http://www.researchgate.net/profile/Alan_Tygel/publication/278524333_Contributions_of_Paulo_Freire_for_a_critical_data_literacy/links/5581469d08aea3d7096e6a31.pdf [Accessed July 23, 2015].",http://www.researchgate.net/profile/Alan_Tygel/publication/278524333_Contributions_of_Paulo_Freire_for_a_critical_data_literacy/links/5581469d08aea3d7096e6a31.pdf,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Welles 2014 Welles, B.F., 2014. On minorities and outliers: {The} case for making {Big} {Data} small. Big Data & Society, 1(1), pp. 1–2. Available at: http://bds.sagepub.com/content/1/1/2053951714540613 [Accessed April 25, 2015]",http://bds.sagepub.com/content/1/1/2053951714540613,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Willett and Huron 2016 Willett, W. & Huron, S., 2016. A Constructive Classroom Exercise for Teaching InfoVis. In IEEE VIS. Available at: http://vgl.cs.usfca.edu/pdvw/2016/abstracts/Willett.pdf.",http://vgl.cs.usfca.edu/pdvw/2016/abstracts/Willett.pdf,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Williams et al. 2015 Williams, S. et al., 2015. City Digits: Local Lotto: Developing Youth Data Literacy by Investigating the Lottery | Journal of Digital and Media Literacy. Journal of Digital and Media Literacy, 2(2). Available at: http://www.jodml.org/2014/12/15/city-digits-local-lotto-developing-youth-data-literacy-by-investigating-the-lottery/ [Accessed March 19, 2015].",http://www.jodml.org/2014/12/15/city-digits-local-lotto-developing-youth-data-literacy-by-investigating-the-lottery/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Wilson and Cameron 2015 Wilson, C. & Cameron, 2015. Hour of code---a record year for computer science. ACM Inroads, 6(1), pp. 22–22. Available at: http://dl.acm.org/citation.cfm?doid=2735450.2723168 [Accessed November 14, 2016].",http://dl.acm.org/citation.cfm?doid=2735450.2723168,page exists
http://digitalhumanities.org/dhq/vol/12/4/000403/000403.html,2018,D'Ignazio,Catherine,Creative Data Literacy: A Constructionist Approach to Teaching Information Visualization,DHQ,"Zer-Aviv 2014 Zer-Aviv, M., 2014. Disinformation Visualization: How to lie with datavis. Visualizing Information for Advocacy. Available at: https://visualisingadvocacy.org/node/643.html.",https://visualisingadvocacy.org/node/643.html,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Bailey 2011 Bailey, Moya. “All the Digital Humanists Are White, All the Nerds Are Men, but Some of Us Are Brave.” Journal of Digital Humanities. (1.1): 2011. http://journalofdigitalhumanities.org/1-1/all-the-digital-humanists-are-white-all-the-nerds-are-men-but-some-of-us-are-brave-by-moya-z-bailey/",http://journalofdigitalhumanities.org/1-1/all-the-digital-humanists-are-white-all-the-nerds-are-men-but-some-of-us-are-brave-by-moya-z-bailey/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Bailey 2015 Bailey, Moya. “#transform(ing)DH Writing and Research: An Autoethnography of Digital Humanities and Feminist Ethics.” DHQ: Digital Humanities Quarterly. 9.2 (2015), http://digitalhumanities.org/dhq/vol/9/2/000209/000209.html.",http://digitalhumanities.org/dhq/vol/9/2/000209/000209.html,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Caswell et al. 2012 Caswell, Michelle; Giso Broman, Jennifer Kirmer, Laura Martin, and Nathan Sowry. “Implementing a Social Justice Framework in an Introduction to Archives Course: Lessons from Both Sides of the Classroom.” InterActions: UCLA Journal of Education and Information Studies. 8.2 (2012), https://escholarship.org/uc/item/2jx083hr. Accessed 13 May 2018.",https://escholarship.org/uc/item/2jx083hr,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Johnson 2016 Johnson, Jessica Marie. “The Digital in the Humanities: An Interview with Jessica Marie Johnson.” LA Review of Books. 23 July 2016, https://lareviewofbooks.org/article/digital-humanities-interview-jessica-marie-johnson/. Accessed 15 May 2018.",https://lareviewofbooks.org/article/digital-humanities-interview-jessica-marie-johnson/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Lindblad 2018 Lindblad, Purdom. “Archives in the Anthropocene.” Arte Público Press, Recovery Project, Social Justice and DH Speaker Series, 15 February 2018, Houston, TX, http://mith.umd.edu/archives-in-the-anthropocene/.",http://mith.umd.edu/archives-in-the-anthropocene/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Lopez 2017 Lopez, Victoria. “ICE Plans to Start Destroying Records of Immigrant Abuse, Including Sexual Assault and Deaths in Custody.” American Civil Liberties Union. 28 August 2017, https://www.aclu.org/blog/immigrants-rights/ice-and-border-patrol-abuses/ice-plans-start-destroying-records-immigrant. Accessed 15 May 2018.",https://www.aclu.org/blog/immigrants-rights/ice-and-border-patrol-abuses/ice-plans-start-destroying-records-immigrant,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Nafus, Kreiger, and Leach 2006 Nafus, Dawn; Bernhard Kreiger, and James Leach. “Gender: Integrated Report of Findings.” Free/Libre and Open Source Software: Policy Support. http://flosspols.merit.unu.edu/deliverables/FLOSSPOLS-D16 Gender_Integrated_Report_of_Findings.pdf. Accessed 13 May 2018.",http://flosspols.merit.unu.edu/deliverables/FLOSSPOLS-D16%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Gender_Integrated_Report_of_Findings.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Risam 2015 Risam, Roopika. “Beyond the Margins: Intersectionality and the Digital Humanities.” Digital Humanities Quarterly. 9.2 (2015). http://www.digitalhumanities.org/dhq/vol/9/2/000208/000208.html",http://www.digitalhumanities.org/dhq/vol/9/2/000208/000208.html,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Sadler and Bourg 2015 Sadler, Bess and Chris Bourg. “Feminism and the Future of Library Discovery.” code4lib. 28 (2015), http://journal.code4lib.org/articles/10425.",http://journal.code4lib.org/articles/10425,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Theimer 2012 Theimer, Kate. “Archives in Context and as Context.” Journal of Digital Humanities. (1.2): 2012. http://journalofdigitalhumanities.org/1-2/archives-in-context-and-as-context-by-kate-theimer/",http://journalofdigitalhumanities.org/1-2/archives-in-context-and-as-context-by-kate-theimer/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000404/000404.html,2018,Boyles,Christina,Making and Breaking: Teaching Information Ethics through Curatorial Practice,DHQ,"Waldman 2018 Waldman, Scott. “Climate Web Pages Erased and Obscured under Trump.” Scientific American. 10 January 2018, https://www.scientificamerican.com/article/climate-web-pages-erased-and-obscured-under-trump/. Accessed 15 May 2018.",https://www.scientificamerican.com/article/climate-web-pages-erased-and-obscured-under-trump/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000405/000405.html,2018,Papaelias,Amy,Best Practices: Teaching Typographic Principles to Digital Humanities Audiences,DHQ,"Pettiross 2016 Pettiross, Jeff. “Tableau 10 Includes a New Typeface Designed for Data.” Tableau.com/about/blog. N.p., 2016. Web. 14 Nov. 2016.",http://digitalhumanities.org/dhq/vol/12/4/000405/Tableau.com/about/blog,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"""Social media – statistics"" 2016 Social media – statistics on the use by enterprises (2016). http://ec.europa.eu/eurostat/statistics-explained/index.php/Social_media_-_statistics_on_the_use_by_enterprises",http://ec.europa.eu/eurostat/statistics-explained/index.php/Social_media_-_statistics_on_the_use_by_enterprises,page exists
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,AHDS Projects and Method Database 2004 AHDS Projects and Method Database (2004). http://www.ahds.ac.uk/about/projects/methods-db/,http://surveys.dcu.gr/index.php/196761/lang-en,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,DARIAH Survey 2015 DARIAH survey on digital practices in the arts and humanities (2015). http://surveys.dcu.gr/index.php/196761/lang-en,http://surveys.dcu.gr/index.php/196761/lang-en,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,DARIAH Working Groups 2016 DARIAH Working groups (2016). In: Digital Research Infrastructure for the Arts and Humanities. http://www.dariah.eu/activities/working-groups.html,http://www.dariah.eu/activities/working-groups.html,page exists
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,DARIAH-EU 2018 DARIAH-EU (2018). https://www.dariah.eu/,https://www.dariah.eu/,page exists
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Dallas et al. 2017 Dallas, C.; Chatzidiakou, N.; Bernardou, A.; Bender, M.; Berra, A.; Clivaz, C.; Cunningham, J.; Dabek, M.; Garrido,; Gonzalel-Blanco, E.; Hadalin, J.; Hughes, L.; Immerhauser, B.; Joly, A.; Kelpšienė, I.; Kozak, M.; Kuzman, K.; Lukin, M.; Marinski, I.; Maryl, M.; Owain, R.; Papaki, E.; Schneider, G.; Scholeger, W.; Schreibman, S.; Schubert, Z.; Tasovac, T.; Thaller, M.; Wciślik,; Werla, M.; Zebec, T. (2017). European survey on scholarly practices and digital needs in the arts and humanities: Highlights Report. http://zenodo.org/record/260101",http://zenodo.org/record/260101,page exists
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,DiRT 2016 DiRT: digital research tools (2016). http://dirtdirectory.org/,http://dirtdirectory.org/,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Kirschenbaum 2012 Kirschenbaum, M. (2012). “What Is Digital Humanities and What’s It Doing in English Departments?” In: Debates in the Digital Humanities. http://dhdebates.gc.cuny.edu/debates/1",http://dhdebates.gc.cuny.edu/debates/1,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Mccarty and Short 2002 Mccarty, W.; Short, H. (2002). Mapping the field. http://www.allc.org/content/pubs/map.html",http://www.allc.org/content/pubs/map.html,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,NeDiMAH 2015 NeDiMAH: Network for Digital Methods in the Arts and Humanities (2015). http://www.nedimah.eu/,http://www.nedimah.eu/,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Palmer et al. 2009 Palmer, C. L.; Teffeau, L. C.; Pirmann, C. M. (2009). Scholarly Information Practices in the Online Environment: Themes from the Literature and Implications for Library Service Development. http://www.oclc.org/content/dam/research/publications/library/2009/2009-02.pdf",http://www.oclc.org/content/dam/research/publications/library/2009/2009-02.pdf,page exists
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Speck 2005 Speck, R. (2005). The AHDS Taxonomy of Computational Methods. http://www.ahds.ac.uk/about/projects/documents/pmdb_taxonomy_v1_3_1.pdf",http://www.ahds.ac.uk/about/projects/documents/pmdb_taxonomy_v1_3_1.pdf,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,TaDiRAH 2016 TaDiRAH: Taxonomy of Digital Research Activities in the Humanities (2016). http://tadirah.dariah.eu/,http://tadirah.dariah.eu/,"redirected, page/site different"
http://digitalhumanities.org/dhq/vol/12/4/000401/000401.html,2018,Kelpšienė,Ingrida,"Defining scholarly practices, methods and tools in the Lithuanian digital humanities research community",DHQ,"Unsworth 2000 Unsworth, J. (2000). “Scholarly Primitives: What Methods Do Humanities Researchers Have in Common, and How Might Our Tools Reflect This?” http://people.brandeis.edu/~unsworth/Kings.5-00/primitives.html",http://people.brandeis.edu/~unsworth/Kings.5-00/primitives.html,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Baumann, Ryan. “Latin OCR for Tesseract.” https://ryanfb.github.io/latinocr/",https://ryanfb.github.io/latinocr/,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,“Google reCaptcha.” 2016. https://www.google.com/recaptcha/intro/index.html,https://www.google.com/recaptcha/intro/index.html,"redirected, to same page"
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Kestemont, Mike. “Code for the DeepScript Submission to ICFHR2016 Competition on the Classification of Medieval Handwritings in Latin Script.” https://github.com/mikekestemont/DeepScript",https://github.com/mikekestemont/DeepScript,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,Lexos. Lexomics Research Group. Wheaton College. http://lexos.wheatoncollege.edu/upload,http://lexos.wheatoncollege.edu/upload,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,Rescribe Ltd. https://rescribe.xyz/,https://rescribe.xyz/,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Springmann, Uwe. “Ocrocis: A high accuracy OCR method to convert early printings into digital text – a tutorial.” http://cistern.cis.lmu.de/ocrocis/tutorial.pdf",http://cistern.cis.lmu.de/ocrocis/tutorial.pdf,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Springmann, Uwe, Christian Reul, Stefanie Dipper, and Johannes Baiter. “GT4HistOCR: Ground Truth for training OCR engines on historical documents in German Fraktur and Early Modern Latin.” August 12, 2018. https://zenodo.org/record/1344132",https://zenodo.org/record/1344132,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Stansbury, Mark. Earlier Latin Manuscripts. NUI Galway. 2015-2018. https://elmss.nuigalway.ie/",https://elmss.nuigalway.ie/,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,HIMANIS project. Teklia. http://www.himanis.org/,http://www.himanis.org/,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,Tesserae. University at Buffalo. http://tesserae.caset.buffalo.edu/,http://tesserae.caset.buffalo.edu/,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,Transkribus. READ project. https://transkribus.eu/Transkribus/,https://transkribus.eu/Transkribus/,"redirected, to site"
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,"Vanderkam, Dan. “Extracting text from an image using Ocropus.” danvk.org. January 9, 2015. https://www.danvk.org/2015/01/09/extracting-text-from-an-image-using-ocropus.html",https://www.danvk.org/2015/01/09/extracting-text-from-an-image-using-ocropus.html,page exists
http://digitalhumanities.org/dhq/vol/13/1/000412/000412.html,2019,Hawk,Brandon W.,Modelling Medieval Hands: Practical OCR for Caroline Minuscule,DHQ,Early Modern OCR Project (eMOP). Texas A&M University. http://emop.tamu.edu/,http://emop.tamu.edu/,page exists
http://digitalhumanities.org/dhq/vol/13/1/000381/000381.html,2019,Duguid,Timothy C.,Music Scholarship Online (MuSO): A Research Environment for a More Democratic Digital Musicology,DHQ,American Historical Association (2015). Professional Evaluation of Digital Scholarship in History. Available from: https://www.historians.org/teaching-and-learning/digital-history-resources/evaluation-of-digital-scholarship-in-history,https://www.historians.org/teaching-and-learning/digital-history-resources/evaluation-of-digital-scholarship-in-history,page exists
http://digitalhumanities.org/dhq/vol/13/1/000381/000381.html,2019,Duguid,Timothy C.,Music Scholarship Online (MuSO): A Research Environment for a More Democratic Digital Musicology,DHQ,Advanced Research Consortium Wiki (2017). Submitting RDF. Available from: http://wiki.collex.org/index.php/Submitting_RDF,http://wiki.collex.org/index.php/Submitting_RDF,page exists
http://digitalhumanities.org/dhq/vol/13/1/000381/000381.html,2019,Duguid,Timothy C.,Music Scholarship Online (MuSO): A Research Environment for a More Democratic Digital Musicology,DHQ,"Duguid, T. (31 August 2016). MuSO: Aggregation and Peer Review in Music [online] http://oaktrust.library.tamu.edu/handle/1969.1/157548",http://oaktrust.library.tamu.edu/handle/1969.1/157548,page exists
http://digitalhumanities.org/dhq/vol/13/1/000381/000381.html,2019,Duguid,Timothy C.,Music Scholarship Online (MuSO): A Research Environment for a More Democratic Digital Musicology,DHQ,"Inskip, C. & Wiering, F. (2015) “In their own words: using text analysis to identify musicologists’ attitudes towards technology.” In Proceedings of the 16th International Society for Music Information Retrieval Conference. [online]. Malaga, Spain: International Society for Music Information Retrieval, 1-7. http://ismir2015.uma.es/index.html",http://ismir2015.uma.es/index.html,page exists
http://digitalhumanities.org/dhq/vol/13/1/000381/000381.html,2019,Duguid,Timothy C.,Music Scholarship Online (MuSO): A Research Environment for a More Democratic Digital Musicology,DHQ,"Kenny, E. (2017) “Who we are,” Europeana Pro: Transforming the world with culture. [online]. https://pro.europeana.eu/our-mission/who-we-are",https://pro.europeana.eu/our-mission/who-we-are,"redirected, to same page"
